STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
NM,2004Q4,"$182,024 ","$124,866 ","$57,159 ",31.40%,1.339,1.854
NM,2005Q1,"$188,089 ","$127,799 ","$60,291 ",32.10%,1.384,1.96
NM,2005Q2,"$194,801 ","$130,369 ","$64,432 ",33.10%,1.433,2.1
NM,2005Q3,"$201,963 ","$132,670 ","$69,293 ",34.30%,1.486,2.263
NM,2005Q4,"$209,262 ","$134,793 ","$74,469 ",35.60%,1.54,2.438
NM,2006Q1,"$216,354 ","$136,777 ","$79,577 ",36.80%,1.592,2.611
NM,2006Q2,"$222,932 ","$138,679 ","$84,253 ",37.80%,1.64,2.771
NM,2006Q3,"$228,669 ","$140,439 ","$88,230 ",38.60%,1.682,2.91
NM,2006Q4,"$233,311 ","$142,023 ","$91,287 ",39.10%,1.716,3.019
NM,2007Q1,"$236,688 ","$143,566 ","$93,122 ",39.30%,1.741,3.093
NM,2007Q2,"$238,738 ","$144,980 ","$93,758 ",39.30%,1.756,3.122
NM,2007Q3,"$239,505 ","$146,635 ","$92,871 ",38.80%,1.762,3.1
NM,2007Q4,"$239,192 ","$148,782 ","$90,411 ",37.80%,1.76,3.023
NM,2008Q1,"$238,028 ","$151,488 ","$86,540 ",36.40%,1.751,2.896
NM,2008Q2,"$236,120 ","$154,517 ","$81,603 ",34.60%,1.737,2.735
NM,2008Q3,"$233,717 ","$157,299 ","$76,418 ",32.70%,1.719,2.565
NM,2008Q4,"$231,074 ","$159,327 ","$71,747 ",31.00%,1.7,2.411
NM,2009Q1,"$228,479 ","$160,256 ","$68,223 ",29.90%,1.681,2.296
NM,2009Q2,"$226,212 ","$160,273 ","$65,939 ",29.10%,1.664,2.222
NM,2009Q3,"$224,098 ","$159,772 ","$64,327 ",28.70%,1.649,2.17
NM,2009Q4,"$222,033 ","$159,127 ","$62,906 ",28.30%,1.633,2.123
NM,2010Q1,"$219,742 ","$158,573 ","$61,169 ",27.80%,1.617,2.063
NM,2010Q2,"$217,164 ","$158,519 ","$58,644 ",27.00%,1.598,1.98
NM,2010Q3,"$214,526 ","$158,990 ","$55,536 ",25.90%,1.578,1.878
NM,2010Q4,"$212,025 ","$160,110 ","$51,915 ",24.50%,1.56,1.759
NM,2011Q1,"$209,846 ","$161,995 ","$47,851 ",22.80%,1.544,1.628
NM,2011Q2,"$208,200 ","$164,172 ","$44,028 ",21.10%,1.532,1.501
NM,2011Q3,"$207,286 ","$166,342 ","$40,944 ",19.80%,1.525,1.399
NM,2011Q4,"$207,065 ","$168,131 ","$38,934 ",18.80%,1.523,1.333
NM,2012Q1,"$207,497 ","$169,260 ","$38,237 ",18.40%,1.527,1.311
NM,2012Q2,"$208,451 ","$169,931 ","$38,519 ",18.50%,1.534,1.323
NM,2012Q3,"$209,674 ","$170,407 ","$39,267 ",18.70%,1.543,1.351
NM,2012Q4,"$211,125 ","$170,962 ","$40,163 ",19.00%,1.553,1.385
NM,2013Q1,"$212,792 ","$171,812 ","$40,979 ",19.30%,1.565,1.416
NM,2013Q2,"$214,519 ","$172,930 ","$41,590 ",19.40%,1.578,1.439
NM,2013Q3,"$216,215 ","$174,225 ","$41,990 ",19.40%,1.591,1.456
NM,2013Q4,"$217,865 ","$175,609 ","$42,256 ",19.40%,1.603,1.468
NM,2014Q1,"$219,467 ","$178,880 ","$40,586 ",18.50%,1.615,1.412
NM,2014Q2,"$221,106 ","$179,018 ","$42,088 ",19.00%,1.627,1.467
NM,2014Q3,"$222,846 ","$182,770 ","$40,076 ",18.00%,1.639,1.4
NM,2014Q4,"$224,742 ","$186,425 ","$38,317 ",17.00%,1.653,1.341
NM,2015Q1,"$226,628 ","$186,551 ","$40,077 ",17.70%,1.667,1.405
NM,2015Q2,"$228,569 ","$184,706 ","$43,863 ",19.20%,1.682,1.541
NM,2015Q3,"$230,356 ","$185,647 ","$44,709 ",19.40%,1.695,1.573
NM,2015Q4,"$231,865 ","$187,338 ","$44,527 ",19.20%,1.706,1.57
NM,2016Q1,"$233,272 ","$189,137 ","$44,135 ",18.90%,1.716,1.559
NY,1975Q1,"$36,874 ","$33,387 ","$3,487 ",9.50%,0.19,0.004
NY,1975Q2,"$36,737 ","$33,564 ","$3,173 ",8.60%,0.189,0.003
NY,1975Q3,"$36,624 ","$33,683 ","$2,942 ",8.00%,0.188,0.003
NY,1975Q4,"$36,497 ","$33,837 ","$2,660 ",7.30%,0.188,0.003
NY,1976Q1,"$36,384 ","$34,103 ","$2,281 ",6.30%,0.187,0.002
NY,1976Q2,"$36,453 ","$34,474 ","$1,978 ",5.40%,0.188,0.002
NY,1976Q3,"$36,771 ","$34,932 ","$1,839 ",5.00%,0.189,0.002
NY,1976Q4,"$37,350 ","$35,482 ","$1,867 ",5.00%,0.192,0.002
NY,1977Q1,"$38,180 ","$36,271 ","$1,909 ",5.00%,0.196,0.002
NY,1977Q2,"$39,125 ","$37,169 ","$1,956 ",5.00%,0.201,0.003
NY,1977Q3,"$40,012 ","$38,011 ","$2,001 ",5.00%,0.206,0.003
NY,1977Q4,"$40,822 ","$38,781 ","$2,041 ",5.00%,0.21,0.003
NY,1978Q1,"$41,577 ","$39,498 ","$2,079 ",5.00%,0.214,0.004
NY,1978Q2,"$42,365 ","$40,247 ","$2,118 ",5.00%,0.218,0.004
NY,1978Q3,"$43,241 ","$41,079 ","$2,162 ",5.00%,0.223,0.004
NY,1978Q4,"$44,368 ","$42,149 ","$2,218 ",5.00%,0.228,0.005
NY,1979Q1,"$45,754 ","$43,466 ","$2,288 ",5.00%,0.235,0.006
NY,1979Q2,"$47,177 ","$44,818 ","$2,359 ",5.00%,0.243,0.007
NY,1979Q3,"$48,644 ","$46,211 ","$2,432 ",5.00%,0.25,0.009
NY,1979Q4,"$50,242 ","$47,730 ","$2,512 ",5.00%,0.259,0.01
NY,1980Q1,"$51,959 ","$49,361 ","$2,598 ",5.00%,0.267,0.013
NY,1980Q2,"$53,715 ","$51,029 ","$2,686 ",5.00%,0.276,0.017
NY,1980Q3,"$55,298 ","$52,533 ","$2,765 ",5.00%,0.285,0.021
NY,1980Q4,"$56,572 ","$53,741 ","$2,831 ",5.00%,0.291,0.023
NY,1981Q1,"$57,711 ","$54,822 ","$2,888 ",5.00%,0.297,0.023
NY,1981Q2,"$58,934 ","$55,981 ","$2,953 ",5.00%,0.303,0.024
NY,1981Q3,"$60,460 ","$57,247 ","$3,213 ",5.30%,0.311,0.026
NY,1981Q4,"$62,207 ","$58,648 ","$3,558 ",5.70%,0.32,0.029
NY,1982Q1,"$64,047 ","$60,187 ","$3,860 ",6.00%,0.33,0.031
NY,1982Q2,"$65,594 ","$61,776 ","$3,818 ",5.80%,0.338,0.031
NY,1982Q3,"$66,803 ","$63,300 ","$3,503 ",5.20%,0.344,0.028
NY,1982Q4,"$68,048 ","$64,646 ","$3,402 ",5.00%,0.35,0.028
NY,1983Q1,"$69,563 ","$66,085 ","$3,478 ",5.00%,0.358,0.031
NY,1983Q2,"$71,550 ","$67,973 ","$3,578 ",5.00%,0.368,0.041
NY,1983Q3,"$74,061 ","$69,549 ","$4,512 ",6.10%,0.381,0.062
NY,1983Q4,"$77,006 ","$70,197 ","$6,809 ",8.80%,0.396,0.093
NY,1984Q1,"$80,224 ","$70,836 ","$9,387 ",11.70%,0.413,0.128
NY,1984Q2,"$83,679 ","$71,487 ","$12,193 ",14.60%,0.431,0.167
NY,1984Q3,"$87,360 ","$72,189 ","$15,171 ",17.40%,0.45,0.208
NY,1984Q4,"$91,276 ","$72,977 ","$18,300 ",20.00%,0.47,0.252
NY,1985Q1,"$95,423 ","$73,862 ","$21,561 ",22.60%,0.491,0.297
NY,1985Q2,"$99,801 ","$74,803 ","$24,998 ",25.00%,0.514,0.345
NY,1985Q3,"$104,407 ","$75,731 ","$28,676 ",27.50%,0.537,0.396
NY,1985Q4,"$109,274 ","$76,579 ","$32,695 ",29.90%,0.562,0.452
NY,1986Q1,"$114,448 ","$77,317 ","$37,131 ",32.40%,0.589,0.515
NY,1986Q2,"$119,924 ","$77,927 ","$41,997 ",35.00%,0.617,0.583
NY,1986Q3,"$125,616 ","$78,464 ","$47,152 ",37.50%,0.646,0.656
NY,1986Q4,"$131,389 ","$78,968 ","$52,421 ",39.90%,0.676,0.73
NY,1987Q1,"$137,071 ","$79,427 ","$57,644 ",42.10%,0.705,0.802
NY,1987Q2,"$142,480 ","$80,071 ","$62,409 ",43.80%,0.733,0.87
NY,1987Q3,"$147,413 ","$80,935 ","$66,478 ",45.10%,0.759,0.928
NY,1987Q4,"$151,641 ","$82,115 ","$69,526 ",45.80%,0.78,0.972
NY,1988Q1,"$155,115 ","$83,711 ","$71,404 ",46.00%,0.798,1.001
NY,1988Q2,"$157,816 ","$85,420 ","$72,396 ",45.90%,0.812,1.017
NY,1988Q3,"$159,820 ","$87,074 ","$72,746 ",45.50%,0.822,1.024
NY,1988Q4,"$161,266 ","$88,452 ","$72,813 ",45.20%,0.83,1.027
NY,1989Q1,"$162,319 ","$89,479 ","$72,840 ",44.90%,0.835,1.03
NY,1989Q2,"$163,129 ","$90,121 ","$73,008 ",44.80%,0.839,1.033
NY,1989Q3,"$163,762 ","$90,669 ","$73,093 ",44.60%,0.843,1.035
NY,1989Q4,"$164,137 ","$91,339 ","$72,798 ",44.40%,0.845,1.031
NY,1990Q1,"$164,189 ","$92,139 ","$72,050 ",43.90%,0.845,1.018
NY,1990Q2,"$163,936 ","$93,320 ","$70,615 ",43.10%,0.844,0.998
NY,1990Q3,"$162,929 ","$94,573 ","$68,356 ",42.00%,0.838,0.966
NY,1990Q4,"$161,923 ","$95,731 ","$66,192 ",40.90%,0.833,0.936
NY,1991Q1,"$161,094 ","$96,693 ","$64,401 ",40.00%,0.829,0.912
NY,1991Q2,"$160,546 ","$97,480 ","$63,067 ",39.30%,0.826,0.894
NY,1991Q3,"$160,377 ","$98,216 ","$62,161 ",38.80%,0.825,0.883
NY,1991Q4,"$160,536 ","$99,009 ","$61,527 ",38.30%,0.826,0.875
NY,1992Q1,"$160,859 ","$100,097 ","$60,762 ",37.80%,0.828,0.868
NY,1992Q2,"$161,163 ","$101,080 ","$60,083 ",37.30%,0.829,0.859
NY,1992Q3,"$161,424 ","$102,060 ","$59,364 ",36.80%,0.831,0.849
NY,1992Q4,"$161,566 ","$102,984 ","$58,582 ",36.30%,0.831,0.838
NY,1993Q1,"$161,479 ","$103,634 ","$57,845 ",35.80%,0.831,0.823
NY,1993Q2,"$161,251 ","$104,396 ","$56,855 ",35.30%,0.83,0.808
NY,1993Q3,"$160,865 ","$105,082 ","$55,783 ",34.70%,0.828,0.793
NY,1993Q4,"$160,374 ","$105,676 ","$54,698 ",34.10%,0.825,0.777
NY,1994Q1,"$159,818 ","$106,176 ","$53,641 ",33.60%,0.822,0.762
NY,1994Q2,"$159,250 ","$106,723 ","$52,527 ",33.00%,0.819,0.747
NY,1994Q3,"$158,711 ","$107,449 ","$51,261 ",32.30%,0.817,0.729
NY,1994Q4,"$158,261 ","$108,501 ","$49,760 ",31.40%,0.814,0.709
NY,1995Q1,"$157,963 ","$110,049 ","$47,914 ",30.30%,0.813,0.685
NY,1995Q2,"$157,803 ","$111,685 ","$46,117 ",29.20%,0.812,0.661
NY,1995Q3,"$157,743 ","$113,253 ","$44,489 ",28.20%,0.812,0.638
NY,1995Q4,"$157,756 ","$114,503 ","$43,253 ",27.40%,0.812,0.621
NY,1996Q1,"$157,849 ","$115,211 ","$42,639 ",27.00%,0.812,0.612
NY,1996Q2,"$157,938 ","$115,649 ","$42,290 ",26.80%,0.813,0.607
NY,1996Q3,"$158,091 ","$115,990 ","$42,101 ",26.60%,0.814,0.605
NY,1996Q4,"$158,371 ","$116,457 ","$41,913 ",26.50%,0.815,0.603
NY,1997Q1,"$158,848 ","$117,206 ","$41,642 ",26.20%,0.817,0.6
NY,1997Q2,"$159,563 ","$118,146 ","$41,418 ",26.00%,0.821,0.598
NY,1997Q3,"$160,540 ","$119,103 ","$41,438 ",25.80%,0.826,0.599
NY,1997Q4,"$161,867 ","$119,909 ","$41,958 ",25.90%,0.833,0.608
NY,1998Q1,"$163,618 ","$120,485 ","$43,133 ",26.40%,0.842,0.627
NY,1998Q2,"$165,819 ","$120,827 ","$44,992 ",27.10%,0.853,0.655
NY,1998Q3,"$168,414 ","$121,108 ","$47,306 ",28.10%,0.867,0.69
NY,1998Q4,"$171,338 ","$121,461 ","$49,877 ",29.10%,0.882,0.729
NY,1999Q1,"$174,568 ","$122,020 ","$52,548 ",30.10%,0.898,0.77
NY,1999Q2,"$178,094 ","$122,712 ","$55,382 ",31.10%,0.916,0.812
NY,1999Q3,"$181,869 ","$123,527 ","$58,343 ",32.10%,0.936,0.857
NY,1999Q4,"$185,845 ","$124,427 ","$61,418 ",33.00%,0.956,0.903
NY,2000Q1,"$190,001 ","$125,226 ","$64,775 ",34.10%,0.978,0.951
NY,2000Q2,"$194,331 ","$126,283 ","$68,048 ",35.00%,1,1
NY,2000Q3,"$198,876 ","$127,448 ","$71,428 ",35.90%,1.023,1.052
NY,2000Q4,"$203,640 ","$128,721 ","$74,919 ",36.80%,1.048,1.106
NY,2001Q1,"$208,627 ","$130,354 ","$78,272 ",37.50%,1.074,1.163
NY,2001Q2,"$213,897 ","$131,705 ","$82,192 ",38.40%,1.101,1.224
NY,2001Q3,"$219,493 ","$132,983 ","$86,510 ",39.40%,1.129,1.291
NY,2001Q4,"$225,435 ","$134,145 ","$91,291 ",40.50%,1.16,1.364
NY,2002Q1,"$231,725 ","$134,950 ","$96,775 ",41.80%,1.192,1.444
NY,2002Q2,"$238,316 ","$135,836 ","$102,480 ",43.00%,1.226,1.531
NY,2002Q3,"$245,141 ","$136,579 ","$108,562 ",44.30%,1.261,1.623
NY,2002Q4,"$252,132 ","$137,152 ","$114,980 ",45.60%,1.297,1.721
NY,2003Q1,"$259,280 ","$137,689 ","$121,591 ",46.90%,1.334,1.824
NY,2003Q2,"$266,487 ","$138,241 ","$128,246 ",48.10%,1.371,1.926
NY,2003Q3,"$273,876 ","$139,259 ","$134,617 ",49.20%,1.409,2.024
NY,2003Q4,"$281,417 ","$141,096 ","$140,321 ",49.90%,1.448,2.111
NY,2004Q1,"$288,987 ","$143,925 ","$145,061 ",50.20%,1.487,2.183
NY,2004Q2,"$296,487 ","$147,476 ","$149,010 ",50.30%,1.526,2.244
NY,2004Q3,"$303,861 ","$151,216 ","$152,646 ",50.20%,1.564,2.299
NY,2004Q4,"$311,074 ","$154,644 ","$156,430 ",50.30%,1.601,2.357
NY,2005Q1,"$317,928 ","$157,370 ","$160,558 ",50.50%,1.636,2.42
NY,2005Q2,"$324,279 ","$159,573 ","$164,706 ",50.80%,1.669,2.483
NY,2005Q3,"$329,999 ","$161,496 ","$168,502 ",51.10%,1.698,2.541
NY,2005Q4,"$334,696 ","$163,404 ","$171,293 ",51.20%,1.722,2.583
NY,2006Q1,"$338,232 ","$165,376 ","$172,856 ",51.10%,1.74,2.606
NY,2006Q2,"$340,611 ","$167,655 ","$172,956 ",50.80%,1.753,2.609
NY,2006Q3,"$342,027 ","$170,016 ","$172,011 ",50.30%,1.76,2.596
NY,2006Q4,"$342,836 ","$172,354 ","$170,482 ",49.70%,1.764,2.576
NY,2007Q1,"$343,195 ","$174,804 ","$168,391 ",49.10%,1.766,2.55
NY,2007Q2,"$343,125 ","$177,020 ","$166,105 ",48.40%,1.766,2.518
NY,2007Q3,"$342,456 ","$179,364 ","$163,091 ",47.60%,1.762,2.474
NY,2007Q4,"$341,140 ","$182,007 ","$159,133 ",46.60%,1.755,2.416
NY,2008Q1,"$339,195 ","$184,978 ","$154,217 ",45.50%,1.745,2.341
NY,2008Q2,"$336,718 ","$188,071 ","$148,647 ",44.10%,1.733,2.257
NY,2008Q3,"$333,892 ","$190,838 ","$143,054 ",42.80%,1.718,2.173
NY,2008Q4,"$330,929 ","$192,873 ","$138,056 ",41.70%,1.703,2.097
NY,2009Q1,"$328,243 ","$193,920 ","$134,323 ",40.90%,1.689,2.041
NY,2009Q2,"$326,015 ","$194,165 ","$131,849 ",40.40%,1.678,2.003
NY,2009Q3,"$324,357 ","$193,998 ","$130,359 ",40.20%,1.669,1.979
NY,2009Q4,"$323,108 ","$193,783 ","$129,325 ",40.00%,1.663,1.963
NY,2010Q1,"$321,987 ","$193,626 ","$128,360 ",39.90%,1.657,1.943
NY,2010Q2,"$320,793 ","$194,167 ","$126,627 ",39.50%,1.651,1.917
NY,2010Q3,"$319,386 ","$195,269 ","$124,117 ",38.90%,1.644,1.879
NY,2010Q4,"$317,744 ","$197,011 ","$120,733 ",38.00%,1.635,1.83
NY,2011Q1,"$315,900 ","$199,582 ","$116,317 ",36.80%,1.626,1.768
NY,2011Q2,"$314,210 ","$202,211 ","$111,999 ",35.60%,1.617,1.704
NY,2011Q3,"$312,834 ","$204,694 ","$108,140 ",34.60%,1.61,1.647
NY,2011Q4,"$311,942 ","$206,639 ","$105,302 ",33.80%,1.605,1.605
NY,2012Q1,"$311,677 ","$207,739 ","$103,938 ",33.30%,1.604,1.585
NY,2012Q2,"$311,961 ","$208,353 ","$103,607 ",33.20%,1.605,1.581
NY,2012Q3,"$312,702 ","$208,824 ","$103,877 ",33.20%,1.609,1.586
NY,2012Q4,"$313,876 ","$209,538 ","$104,338 ",33.20%,1.615,1.594
NY,2013Q1,"$315,455 ","$210,790 ","$104,665 ",33.20%,1.623,1.6
NY,2013Q2,"$317,260 ","$212,513 ","$104,747 ",33.00%,1.633,1.602
NY,2013Q3,"$319,166 ","$214,551 ","$104,615 ",32.80%,1.642,1.601
NY,2013Q4,"$321,062 ","$216,746 ","$104,316 ",32.50%,1.652,1.598
NY,2014Q1,"$322,899 ","$220,765 ","$102,133 ",31.60%,1.662,1.565
NY,2014Q2,"$324,775 ","$220,913 ","$103,863 ",32.00%,1.671,1.593
NY,2014Q3,"$326,734 ","$225,525 ","$101,209 ",31.00%,1.681,1.553
NY,2014Q4,"$328,823 ","$230,015 ","$98,808 ",30.00%,1.692,1.517
NY,2015Q1,"$330,960 ","$230,146 ","$100,814 ",30.50%,1.703,1.549
NY,2015Q2,"$333,074 ","$227,836 ","$105,238 ",31.60%,1.714,1.618
NY,2015Q3,"$335,105 ","$228,963 ","$106,142 ",31.70%,1.724,1.633
NY,2015Q4,"$336,976 ","$231,015 ","$105,961 ",31.40%,1.734,1.631
NY,2016Q1,"$338,762 ","$233,202 ","$105,560 ",31.20%,1.743,1.626
NC,1975Q1,"$25,608 ","$24,327 ","$1,280 ",5.00%,0.181,0
NC,1975Q2,"$26,045 ","$24,743 ","$1,302 ",5.00%,0.184,0
NC,1975Q3,"$26,474 ","$25,150 ","$1,324 ",5.00%,0.187,0
NC,1975Q4,"$26,877 ","$25,341 ","$1,536 ",5.70%,0.189,0
NC,1976Q1,"$27,244 ","$25,696 ","$1,548 ",5.70%,0.192,0
NC,1976Q2,"$27,637 ","$26,182 ","$1,455 ",5.30%,0.195,0
NC,1976Q3,"$28,114 ","$26,708 ","$1,406 ",5.00%,0.198,0
NC,1976Q4,"$28,707 ","$27,271 ","$1,435 ",5.00%,0.202,0
NC,1977Q1,"$29,423 ","$27,952 ","$1,471 ",5.00%,0.207,0
NC,1977Q2,"$30,261 ","$28,748 ","$1,513 ",5.00%,0.213,0
NC,1977Q3,"$31,232 ","$29,671 ","$1,562 ",5.00%,0.22,0
NC,1977Q4,"$32,285 ","$30,303 ","$1,982 ",6.10%,0.228,0.001
NC,1978Q1,"$33,340 ","$30,859 ","$2,481 ",7.40%,0.235,0.001
NC,1978Q2,"$34,380 ","$31,550 ","$2,831 ",8.20%,0.242,0.001
NC,1978Q3,"$35,426 ","$32,347 ","$3,079 ",8.70%,0.25,0.001
NC,1978Q4,"$36,477 ","$33,222 ","$3,255 ",8.90%,0.257,0.001
NC,1979Q1,"$37,557 ","$34,145 ","$3,412 ",9.10%,0.265,0.001
NC,1979Q2,"$38,642 ","$35,099 ","$3,543 ",9.20%,0.272,0.001
NC,1979Q3,"$39,712 ","$36,059 ","$3,653 ",9.20%,0.28,0.001
NC,1979Q4,"$40,706 ","$37,003 ","$3,704 ",9.10%,0.287,0.001
NC,1980Q1,"$41,622 ","$37,910 ","$3,712 ",8.90%,0.293,0.001
NC,1980Q2,"$42,456 ","$38,757 ","$3,699 ",8.70%,0.299,0.001
NC,1980Q3,"$43,268 ","$39,527 ","$3,741 ",8.60%,0.305,0.001
NC,1980Q4,"$44,047 ","$40,201 ","$3,846 ",8.70%,0.31,0.001
NC,1981Q1,"$44,767 ","$40,779 ","$3,988 ",8.90%,0.316,0.001
NC,1981Q2,"$45,396 ","$41,332 ","$4,064 ",9.00%,0.32,0.001
NC,1981Q3,"$45,945 ","$41,951 ","$3,994 ",8.70%,0.324,0.001
NC,1981Q4,"$46,484 ","$42,728 ","$3,756 ",8.10%,0.328,0.001
NC,1982Q1,"$47,091 ","$43,713 ","$3,377 ",7.20%,0.332,0.001
NC,1982Q2,"$47,751 ","$44,799 ","$2,953 ",6.20%,0.337,0.001
NC,1982Q3,"$48,428 ","$45,834 ","$2,594 ",5.40%,0.341,0.001
NC,1982Q4,"$49,127 ","$46,670 ","$2,456 ",5.00%,0.346,0.001
NC,1983Q1,"$49,850 ","$47,357 ","$2,492 ",5.00%,0.351,0.001
NC,1983Q2,"$50,626 ","$48,094 ","$2,531 ",5.00%,0.357,0.001
NC,1983Q3,"$51,529 ","$48,952 ","$2,576 ",5.00%,0.363,0.001
NC,1983Q4,"$52,565 ","$49,937 ","$2,628 ",5.00%,0.371,0.002
NC,1984Q1,"$53,727 ","$51,041 ","$2,686 ",5.00%,0.379,0.003
NC,1984Q2,"$54,981 ","$52,232 ","$2,749 ",5.00%,0.388,0.004
NC,1984Q3,"$56,270 ","$53,456 ","$2,813 ",5.00%,0.397,0.005
NC,1984Q4,"$57,615 ","$54,734 ","$2,881 ",5.00%,0.406,0.008
NC,1985Q1,"$58,994 ","$56,044 ","$2,950 ",5.00%,0.416,0.011
NC,1985Q2,"$60,375 ","$57,356 ","$3,019 ",5.00%,0.426,0.015
NC,1985Q3,"$61,734 ","$58,647 ","$3,087 ",5.00%,0.435,0.02
NC,1985Q4,"$63,056 ","$59,903 ","$3,153 ",5.00%,0.444,0.026
NC,1986Q1,"$64,357 ","$61,139 ","$3,218 ",5.00%,0.454,0.032
NC,1986Q2,"$65,668 ","$62,385 ","$3,283 ",5.00%,0.463,0.04
NC,1986Q3,"$66,990 ","$63,641 ","$3,350 ",5.00%,0.472,0.051
NC,1986Q4,"$68,309 ","$64,192 ","$4,117 ",6.00%,0.481,0.064
NC,1987Q1,"$69,611 ","$64,476 ","$5,135 ",7.40%,0.491,0.08
NC,1987Q2,"$70,869 ","$64,684 ","$6,185 ",8.70%,0.5,0.097
NC,1987Q3,"$72,075 ","$64,881 ","$7,194 ",10.00%,0.508,0.113
NC,1987Q4,"$73,220 ","$65,135 ","$8,085 ",11.00%,0.516,0.127
NC,1988Q1,"$74,318 ","$65,496 ","$8,822 ",11.90%,0.524,0.139
NC,1988Q2,"$75,377 ","$65,935 ","$9,442 ",12.50%,0.531,0.15
NC,1988Q3,"$76,378 ","$66,410 ","$9,968 ",13.10%,0.538,0.158
NC,1988Q4,"$77,321 ","$66,876 ","$10,445 ",13.50%,0.545,0.166
NC,1989Q1,"$78,229 ","$67,309 ","$10,920 ",14.00%,0.551,0.175
NC,1989Q2,"$79,127 ","$67,687 ","$11,440 ",14.50%,0.558,0.183
NC,1989Q3,"$80,011 ","$68,032 ","$11,979 ",15.00%,0.564,0.193
NC,1989Q4,"$80,839 ","$68,356 ","$12,483 ",15.40%,0.57,0.201
NC,1990Q1,"$81,611 ","$68,647 ","$12,964 ",15.90%,0.575,0.209
NC,1990Q2,"$82,342 ","$68,956 ","$13,386 ",16.30%,0.58,0.216
NC,1990Q3,"$83,017 ","$69,264 ","$13,753 ",16.60%,0.585,0.223
NC,1990Q4,"$83,662 ","$69,571 ","$14,091 ",16.80%,0.59,0.229
NC,1991Q1,"$84,304 ","$69,882 ","$14,421 ",17.10%,0.594,0.235
NC,1991Q2,"$84,965 ","$70,180 ","$14,785 ",17.40%,0.599,0.241
NC,1991Q3,"$85,686 ","$70,464 ","$15,222 ",17.80%,0.604,0.249
NC,1991Q4,"$86,507 ","$70,730 ","$15,777 ",18.20%,0.61,0.259
NC,1992Q1,"$87,402 ","$71,009 ","$16,393 ",18.80%,0.616,0.271
NC,1992Q2,"$88,349 ","$71,266 ","$17,083 ",19.30%,0.623,0.283
NC,1992Q3,"$89,358 ","$71,567 ","$17,791 ",19.90%,0.63,0.295
NC,1992Q4,"$90,423 ","$71,953 ","$18,470 ",20.40%,0.637,0.307
NC,1993Q1,"$91,563 ","$72,395 ","$19,168 ",20.90%,0.645,0.318
NC,1993Q2,"$92,835 ","$72,960 ","$19,875 ",21.40%,0.654,0.33
NC,1993Q3,"$94,233 ","$73,529 ","$20,704 ",22.00%,0.664,0.344
NC,1993Q4,"$95,757 ","$74,031 ","$21,725 ",22.70%,0.675,0.362
NC,1994Q1,"$97,391 ","$74,422 ","$22,970 ",23.60%,0.686,0.384
NC,1994Q2,"$99,098 ","$74,781 ","$24,317 ",24.50%,0.699,0.408
NC,1994Q3,"$100,821 ","$75,202 ","$25,619 ",25.40%,0.711,0.431
NC,1994Q4,"$102,517 ","$75,784 ","$26,732 ",26.10%,0.723,0.452
NC,1995Q1,"$104,171 ","$76,651 ","$27,520 ",26.40%,0.734,0.469
NC,1995Q2,"$105,804 ","$77,583 ","$28,220 ",26.70%,0.746,0.483
NC,1995Q3,"$107,457 ","$78,534 ","$28,923 ",26.90%,0.757,0.497
NC,1995Q4,"$109,145 ","$79,395 ","$29,751 ",27.30%,0.769,0.513
NC,1996Q1,"$110,862 ","$80,046 ","$30,816 ",27.80%,0.781,0.533
NC,1996Q2,"$112,580 ","$80,604 ","$31,976 ",28.40%,0.794,0.555
NC,1996Q3,"$114,295 ","$81,081 ","$33,214 ",29.10%,0.806,0.579
NC,1996Q4,"$115,996 ","$81,529 ","$34,467 ",29.70%,0.818,0.603
NC,1997Q1,"$117,702 ","$81,992 ","$35,710 ",30.30%,0.83,0.628
NC,1997Q2,"$119,407 ","$82,477 ","$36,930 ",30.90%,0.842,0.652
NC,1997Q3,"$121,103 ","$82,986 ","$38,118 ",31.50%,0.854,0.676
NC,1997Q4,"$122,823 ","$83,521 ","$39,302 ",32.00%,0.866,0.7
NC,1998Q1,"$124,573 ","$84,119 ","$40,454 ",32.50%,0.878,0.725
NC,1998Q2,"$126,377 ","$84,673 ","$41,704 ",33.00%,0.891,0.75
NC,1998Q3,"$128,237 ","$85,199 ","$43,037 ",33.60%,0.904,0.778
NC,1998Q4,"$130,146 ","$85,679 ","$44,466 ",34.20%,0.917,0.807
NC,1999Q1,"$132,090 ","$86,107 ","$45,983 ",34.80%,0.931,0.838
NC,1999Q2,"$134,056 ","$86,469 ","$47,587 ",35.50%,0.945,0.87
NC,1999Q3,"$136,020 ","$86,789 ","$49,230 ",36.20%,0.959,0.903
NC,1999Q4,"$137,977 ","$87,085 ","$50,892 ",36.90%,0.973,0.936
NC,2000Q1,"$139,920 ","$87,249 ","$52,670 ",37.60%,0.986,0.968
NC,2000Q2,"$141,870 ","$87,639 ","$54,231 ",38.20%,1,1
NC,2000Q3,"$143,799 ","$88,183 ","$55,616 ",38.70%,1.014,1.029
NC,2000Q4,"$145,665 ","$88,935 ","$56,730 ",38.90%,1.027,1.055
NC,2001Q1,"$147,446 ","$90,114 ","$57,332 ",38.90%,1.039,1.075
NC,2001Q2,"$149,137 ","$91,188 ","$57,949 ",38.90%,1.051,1.091
